SQLDATE,EventRootCode,QuadClass,GLOBALEVENTID,EventCode,Actor1Name,Actor2Name,Actor1CountryCode,Actor2CountryCode,Actor1Type1Code,GoldsteinScale,NumMentions,AvgTone,ActionGeo_Type,ActionGeo_Lat,ActionGeo_Long,SOURCEURL
2025-12-29,15,4,1281324270,150,CHINA,TAIWAN,CHN,TWN,,,2,-3.43511450381679,4,39.9289,116.388,https://www.lemonde.fr/en/international/article/2025/12/29/china-announces-major-military-exercises-around-taiwan_6748908_4.html
2025-12-29,19,4,1281362851,192,BEIJING,TAIWAN,CHN,TWN,,,1,-3.44497607655502,4,39.9289,116.388,http://www.bgnes.com/no-filter/why-a-chinese-attack-on-taiwan-would-become-japan-s-problem
2025-12-29,15,4,1281325135,154,CHINA,TAIWAN,CHN,TWN,,,6,-3.64025695931478,4,35.685,139.751,https://www.perthnow.com.au/news/world/china-announces-major-military-drills-around-taiwan-as-the-island-nation-deploys-appropriate-forces--c-21148420
2025-12-29,15,4,1281325137,154,CHINA,TAIWAN,CHN,TWN,,,2,-3.64025695931478,4,35.685,139.751,https://www.perthnow.com.au/news/world/china-announces-major-military-drills-around-taiwan-as-the-island-nation-deploys-appropriate-forces--c-21148420
2025-12-29,15,4,1281327962,150,CHINA,TAIWAN,CHN,TWN,,,2,-2.71317829457365,4,35.685,139.751,https://www.rte.ie/news/world/2025/1229/1550769-china-taiwan-drills/
2025-12-29,15,4,1281327965,150,CHINA,TAIWAN,CHN,TWN,,,6,-2.71317829457365,4,35.685,139.751,https://www.rte.ie/news/world/2025/1229/1550769-china-taiwan-drills/
2025-12-29,15,4,1281446524,150,CHINA,TAIWAN,CHN,TWN,,,6,-5.37634408602151,4,35.685,139.751,https://slguardian.org/pla-launches-large-scale-drills-around-taiwan-as-tensions-sharpen/
2025-12-28,19,4,1281428947,194,TAIPEI,CHINA,TWN,CHN,,,1,-2.24119530416222,4,25.0478,121.532,https://news.ltn.com.tw/news/focus/breakingnews/5293514
2025-12-29,15,4,1281446525,150,CHINA,TAIWAN,CHN,TWN,,,2,-5.37634408602151,3,38.8951,-77.0364,https://slguardian.org/pla-launches-large-scale-drills-around-taiwan-as-tensions-sharpen/
2025-12-29,15,4,1281353214,150,CHINA,TAIWAN,CHN,TWN,,,6,-3.75335120643431,4,52.25,21.0,https://charter97.org/en/news/2025/12/29/668204/
2025-12-29,15,4,1281353215,150,CHINA,TAIWAN,CHN,TWN,,,4,-3.75335120643431,4,52.25,21.0,https://charter97.org/en/news/2025/12/29/668204/
2025-12-29,15,4,1281330778,150,CHINA,TAIWAN,CHN,TWN,,,16,-3.0358278259195,4,39.9289,116.388,https://www.abc.net.au/news/2025-12-29/china-taiwan-military-exercise-independence/106184600
2025-12-29,15,4,1281356577,150,CHINA,TAIWAN,CHN,TWN,,,2,-3.58490566037736,4,39.9289,116.388,https://www.dailymail.co.uk/news/article-15418815/China-issues-warning-Trump-launches-huge-war-games-Taiwan-including-rehearsal-blockading-islands-ports.html
2025-12-29,15,4,1281356578,150,CHINA,TAIWAN,CHN,TWN,,,8,-3.58490566037736,4,24.0,119.0,https://www.dailymail.co.uk/news/article-15418815/China-issues-warning-Trump-launches-huge-war-games-Taiwan-including-rehearsal-blockading-islands-ports.html
2025-12-29,19,4,1281388466,194,BEIJING,TAIWAN,CHN,TWN,,,3,-1.16279069767442,4,24.0,119.0,https://www.capitalfm.co.ke/news/2025/12/pla-live-fire-taiwan-strait-2025/
2025-12-29,15,4,1281327961,150,CHINA,TAIWAN,CHN,TWN,,,80,-3.38287940978044,4,39.9289,116.388,https://www.cnbc.com/2025/12/29/china-launches-war-games-around-taiwan-as-island-vows-to-defend-democracy.html
2025-12-29,15,4,1281397422,154,BEIJING,TAIPEI,CHN,TWN,,,7,-4.34782608695653,4,39.9289,116.388,https://londonlovesbusiness.com/china-warns-us-with-counterattack-as-they-surround-taiwan-with-military-drills/
2025-12-29,15,4,1281328633,150,CHINA,TAIWAN,CHN,TWN,,,6,-2.20187292555713,4,25.0478,121.532,https://www.hindustantimes.com/world-news/justice-mission-2025-china-launches-war-games-around-taiwan-island-vows-to-protect-democracy-101766980676884.html
2025-12-29,15,4,1281343062,150,TAIWAN,CHINA,TWN,CHN,MIL,,10,-3.60824742268042,4,25.0478,121.532,https://www.express.co.uk/news/world/2151187/china-taiwan-war-live-fire-drills
2025-12-29,15,4,1281394493,150,TAIWAN,CHINESE,TWN,CHN,,MIL,6,-3.41034103410341,4,25.0478,121.532,https://www.dw.com/en/taiwan-chinas-massive-military-drills-stir-invasion-fears/a-75329283
2025-12-29,15,4,1281394495,150,TAIWAN,CHINA,TWN,CHN,,MIL,2,-3.41034103410341,4,25.0478,121.532,https://www.dw.com/en/taiwan-chinas-massive-military-drills-stir-invasion-fears/a-75329283
2025-12-29,15,4,1281397423,154,BEIJING,TAIPEI,CHN,TWN,,,1,-4.34782608695653,4,25.0478,121.532,https://londonlovesbusiness.com/china-warns-us-with-counterattack-as-they-surround-taiwan-with-military-drills/
2025-12-28,19,4,1281428948,194,TAIPEI,CHINA,TWN,CHN,,,1,-2.24119530416222,4,25.0478,121.532,https://news.ltn.com.tw/news/focus/breakingnews/5293514
2025-12-28,19,4,1281428949,194,TAIPEI,CHINA,TWN,CHN,,,5,-2.24119530416222,4,25.0478,121.532,https://news.ltn.com.tw/news/focus/breakingnews/5293514
2025-12-28,19,4,1281428950,194,TAIWAN,CHINA,TWN,CHN,,,3,-2.24119530416222,4,25.0478,121.532,https://news.ltn.com.tw/news/focus/breakingnews/5293514
2025-12-29,15,4,1281375036,150,CHINA,TAIWAN,CHN,TWN,,,5,-2.94117647058823,4,25.0327,121.275,https://www.indiatoday.in/world/story/china-large-scale-live-fire-drills-around-taiwan-escalate-regional-tensions-2025-2843486-2025-12-29
2025-12-29,15,4,1281446523,150,CHINA,TAIWAN,CHN,TWN,,,2,-5.37634408602151,3,38.8951,-77.0364,https://slguardian.org/pla-launches-large-scale-drills-around-taiwan-as-tensions-sharpen/
2023-07-02,19,4,1112417411,192,TAIWAN,CHINA,TWN,CHN,,,4,-0.89686098654708,4,25.0478,121.532,https://menafn.com/1106543969/Building-A-Viable-Taiwan-Japan-Security-Relationship
2023-07-02,19,4,1112417412,192,TAIWAN,CHINA,TWN,CHN,,,1,-0.89686098654708,4,25.0478,121.532,https://menafn.com/1106543969/Building-A-Viable-Taiwan-Japan-Security-Relationship
2023-02-23,15,4,1086348127,154,TAIWAN,BEIJING,TWN,CHN,,,2,-2.39520958083832,4,15.0,115.0,https://www.dailymail.co.uk/news/article-11785265/U-S-QUADRUPLE-troops-deployed-Taiwan.html
2023-02-23,15,4,1086362377,150,TAIWAN,CHINA,TWN,CHN,,,12,-3.07693206788537,4,15.0,115.0,https://www.foxnews.com/politics/china-outpacing-us-war-ship-production-navy-secretary-warns
2023-02-23,15,4,1086348128,154,TAIWAN,BEIJING,TWN,CHN,,,8,-2.39520958083832,4,14.6042,120.982,https://www.dailymail.co.uk/news/article-11785265/U-S-QUADRUPLE-troops-deployed-Taiwan.html
2023-02-23,15,4,1086348129,154,TAIWAN,BEIJING,TWN,CHN,,,14,-2.39520958083832,4,25.0478,121.532,https://www.dailymail.co.uk/news/article-11785265/U-S-QUADRUPLE-troops-deployed-Taiwan.html
2023-02-23,15,4,1086235925,154,CHINA,TAIWAN,CHN,TWN,MIL,,2,-0.7936507936508,4,19.6709,109.359,https://www.afr.com/companies/mining/rio-tinto-reunifies-china-and-taiwan-26-years-early-20230223-p5cmy7
2023-02-23,15,4,1086235920,154,CHINESE,TAIPEI,CHN,TWN,,,2,-0.7936507936508,4,25.0478,121.532,https://www.afr.com/companies/mining/rio-tinto-reunifies-china-and-taiwan-26-years-early-20230223-p5cmy7
2023-02-23,15,4,1086235924,154,CHINESE,TAIPEI,CHN,TWN,MIL,,4,-0.7936507936508,4,25.0478,121.532,https://www.afr.com/companies/mining/rio-tinto-reunifies-china-and-taiwan-26-years-early-20230223-p5cmy7
2023-02-23,15,4,1086371056,154,CHINESE,TAIWAN,CHN,TWN,,,20,-2.28788846523571,4,25.0478,121.532,https://news.ltn.com.tw/news/focus/breakingnews/4220930
2023-02-23,15,4,1086400672,154,CHINA,TAIWAN,CHN,TWN,,,2,-1.63934426229508,4,25.0478,121.532,https://www.wicz.com/story/48439564/us-plans-to-expand-training-of-taiwanese-forces
2016-12-27,15,4,612141489,150,CHINESE,TAIWANESE,CHN,TWN,,,2,-3.17460317460317,4,31.2222,121.458,http://www.shanghainews.net/news/250483645/taiwan-warns-of-growing-threats-from-china
2016-12-27,15,4,611951163,151,CHINESE,TAIWAN,CHN,TWN,MIL,,6,-0.29112081513828,4,39.9289,116.388,https://www.theguardian.com/world/2016/dec/27/chinese-warships-enter-south-china-sea-near-taiwan-in-show-of-force
2016-12-27,15,4,611951153,151,CHINESE,TAIWAN,CHN,TWN,,,4,-0.29112081513828,4,39.9289,116.388,https://www.theguardian.com/world/2016/dec/27/chinese-warships-enter-south-china-sea-near-taiwan-in-show-of-force
2023-12-28,19,4,1148601376,190,TAIWAN,BEIJING,TWN,CHN,,,10,-0.87976539589443,4,39.9289,116.388,https://www.sentinelassam.com/international/taiwans-presidential-frontrunners-clash-over-future-of-trade-with-beijing-683348
2023-12-28,19,4,1148601377,190,TAIPEI,CHINA,TWN,CHN,,,2,-0.87976539589443,4,25.0478,121.532,https://www.sentinelassam.com/international/taiwans-presidential-frontrunners-clash-over-future-of-trade-with-beijing-683348
2023-12-28,19,4,1148600649,190,BEIJING,TAIWAN,CHN,TWN,,,12,-0.87976539589443,4,25.0478,121.532,https://www.sentinelassam.com/international/taiwans-presidential-frontrunners-clash-over-future-of-trade-with-beijing-683348
2022-07-20,19,4,1054948762,190,CHINA,TAIWAN,CHN,TWN,,,8,-4.76190476190476,4,39.9289,116.388,https://www.plenglish.com/news/2022/07/20/china-is-ready-to-respond-to-us-military-provocations-2/
2016-12-04,19,4,605161473,192,TAIPEI,BEIJING,TWN,CHN,,,3,-2.4822695035461,3,38.8951,-77.0364,http://www.wsj.com/articles/taiwan-celebrates-trump-callcautiously-1480857008
2026-02-01,19,4,1286917351,190,CHINESE,TAIWAN,CHN,TWN,,,2,-2.19178082191781,4,25.0478,121.532,https://www.hindustantimes.com/world-news/chinas-xi-now-alone-atop-his-military-is-the-sole-voice-in-tackling-taiwan-101769920046705.html
2026-02-01,19,4,1286917360,190,CHINESE,TAIWAN,CHN,TWN,MIL,,6,-2.19178082191781,4,25.0478,121.532,https://www.hindustantimes.com/world-news/chinas-xi-now-alone-atop-his-military-is-the-sole-voice-in-tackling-taiwan-101769920046705.html
2016-10-30,19,4,594152169,192,CHINA,TAIWAN,CHN,TWN,,,3,0.24509803921569,4,24.0,121.0,http://www.taipeitimes.com/News/front/archives/2016/10/31/2003658261
2024-10-21,15,4,1205273336,154,CHINESE,TAIWAN,CHN,TWN,,,3,-3.00230946882217,5,32.0,117.0,https://www.theepochtimes.com/us/trump-says-he-wouldnt-have-to-use-military-force-if-ccp-blockades-taiwan-5744562
2024-10-21,15,4,1205250271,150,TAIPEI,CHINA,TWN,CHN,,,26,-3.4185313360533,4,39.9289,116.388,https://www.yahoo.com/news/us-canadian-navies-sail-taiwan-231139554.html
2024-10-21,15,4,1205251920,150,TAIPEI,BEIJING,TWN,CHN,,,8,-3.36465200184569,4,39.9289,116.388,https://gazette.com/news/us-world/us-canadian-navies-sail-through-taiwan-strait-week-after-war-games/article_3bc9ef8a-6ed7-50f8-bda1-4af7183314ce.html
2024-10-21,15,4,1205419262,150,TAIWAN,CHINA,TWN,CHN,,MIL,1,-1.50375939849624,4,39.9289,116.388,https://scroll.in/article/1074683/kamala-harris-vs-donald-trump-for-china-taiwan-dispute-and-economic-crisis-are-key
2024-10-21,15,4,1205419263,150,TAIWAN,CHINESE,TWN,CHN,,MIL,7,-1.50375939849624,4,25.0478,121.532,https://scroll.in/article/1074683/kamala-harris-vs-donald-trump-for-china-taiwan-dispute-and-economic-crisis-are-key
2024-10-21,15,4,1205308229,150,CHINA,TAIWAN,CHN,TWN,,,8,-2.18181818181819,4,21.4167,121.5,https://www.kuna.net.kw/ArticleDetails.aspx?id=3189651&language=en
2024-10-21,15,4,1205308230,150,CHINA,TAIWAN,CHN,TWN,,,2,-2.18181818181819,4,21.4167,121.5,https://www.kuna.net.kw/ArticleDetails.aspx?id=3189651&language=en
2024-07-21,19,4,1188318200,190,TAIWAN,CHINESE,TWN,CHN,,,10,-1.05820105820106,4,24.4367,118.318,https://news.webindia123.com/news/Articles/World/20240721/4217148.html
2024-07-21,19,4,1188316205,190,TAIWAN,CHINESE,TWN,CHN,,,46,-2.77633221482534,4,25.0478,121.532,https://www.bignewsnetwork.com/news/274463581/with-increased-chinese-pla-threat-taiwan-to-flag-off-exercise-han-kuang-on-monday
2024-07-21,15,4,1188379933,150,CHINA,TAIWAN,CHN,TWN,,,6,-3.46858638743455,4,23.9769,121.604,https://www.taipeitimes.com/News/editorials/archives/2024/07/22/2003821134
2024-07-21,15,4,1188379934,150,CHINA,TAIWAN,CHN,TWN,,,4,-3.46858638743455,4,32.95,116.642,https://www.taipeitimes.com/News/editorials/archives/2024/07/22/2003821134
2025-04-20,15,4,1239015713,150,CHINA,TAIWAN,CHN,TWN,,,2,-2.63157894736842,5,36.0,109.0,https://indianexpress.com/article/world/china-hydrogen-bomb-test-fireball-15-times-longer-than-tnt-9954816/
2025-04-20,15,4,1239015714,150,CHINA,TAIWAN,CHN,TWN,,,2,-2.63157894736842,5,36.0,109.0,https://indianexpress.com/article/world/china-hydrogen-bomb-test-fireball-15-times-longer-than-tnt-9954816/
2023-02-26,19,4,1086721734,193,TAIPEI,CHINA,TWN,CHN,,,7,-1.16279069767442,4,25.0478,121.532,https://focustaiwan.tw/society/202302260002
2023-04-06,19,4,1093824016,190,CHINA,TAIWAN,CHN,TWN,,,6,-2.98507462686567,4,20.6827,109.951,https://www.forexlive.com/news/mainland-china-retaliating-against-taiwan-conducting-inspections-in-the-taiwan-strait-20230406/
2023-04-06,15,4,1093963393,150,CHINESE,TAIWAN,CHN,TWN,,,2,0.76335877862596,5,26.545,117.843,https://menafn.com/1105956494/China-Begins-Joint-Patrol-in-Taiwan-Strait-Ahead-of-US-Taiwan-Meeting
2023-03-30,19,4,1093909347,190,TAIWAN,BEIJING,TWN,CHN,,GOV,3,0.63191153238547,4,25.0478,121.532,https://news.yahoo.com/china-plays-long-game-softer-090004167.html
2023-04-06,19,4,1093910554,190,TAIWAN,CHINA,TWN,CHN,,GOV,1,0.63191153238547,4,25.0478,121.532,https://news.yahoo.com/china-plays-long-game-softer-090004167.html
2023-03-30,19,4,1093909344,190,TAIWAN,BEIJING,TWN,CHN,,,1,0.63191153238547,4,39.9289,116.388,https://news.yahoo.com/china-plays-long-game-softer-090004167.html
2023-04-06,19,4,1093910555,190,TAIWAN,CHINA,TWN,CHN,,GOV,1,0.63191153238547,4,39.9289,116.388,https://news.yahoo.com/china-plays-long-game-softer-090004167.html
2023-04-06,19,4,1093963395,194,CHINESE,TAIWAN,CHN,TWN,,,2,0.76335877862596,5,26.545,117.843,https://menafn.com/1105956494/China-Begins-Joint-Patrol-in-Taiwan-Strait-Ahead-of-US-Taiwan-Meeting
2023-04-06,15,4,1093807841,150,BEIJING,TAIWAN,CHN,TWN,,,104,-0.781322592806226,4,25.0478,121.532,https://www.theaustralian.com.au/news/latest-news/us-house-speaker-meets-taiwan-president-despite-beijings-threats/news-story/9208a7b30b405fc3ccd4d82554a9db05?nk=4f9fd783cd46abef5e10b153ad8c7193-1680738398
2023-04-06,15,4,1093832426,150,CHINESE,TAIWANESE,CHN,TWN,MIL,GOV,3,-1.35746606334842,4,25.0478,121.532,https://kyma.com/decision-2022/california-politics/2023/04/05/house-speaker-mccarthy-hosts-meeting-with-taiwanese-president/
2023-04-06,15,4,1093963392,150,CHINESE,TAIWAN,CHN,TWN,,,2,0.76335877862596,4,25.0478,121.532,https://menafn.com/1105956494/China-Begins-Joint-Patrol-in-Taiwan-Strait-Ahead-of-US-Taiwan-Meeting
2023-04-06,19,4,1093963394,194,CHINESE,TAIWAN,CHN,TWN,,,2,0.76335877862596,4,25.0478,121.532,https://menafn.com/1105956494/China-Begins-Joint-Patrol-in-Taiwan-Strait-Ahead-of-US-Taiwan-Meeting
2023-04-06,15,4,1093963412,150,CHINESE,TAIWAN,CHN,TWN,MIL,,6,0.76335877862596,4,25.0478,121.532,https://menafn.com/1105956494/China-Begins-Joint-Patrol-in-Taiwan-Strait-Ahead-of-US-Taiwan-Meeting
2023-04-06,19,4,1093963413,194,CHINESE,TAIWAN,CHN,TWN,MIL,,6,0.76335877862596,4,25.0478,121.532,https://menafn.com/1105956494/China-Begins-Joint-Patrol-in-Taiwan-Strait-Ahead-of-US-Taiwan-Meeting
2023-04-06,19,4,1093965442,195,CHINA,TAIWAN,CHN,TWN,,,2,-1.27478753541076,4,25.0478,121.532,https://news.usni.org/2023/04/06/china-deploys-aircraft-carrier-strike-group-off-taiwans-east-coast
2023-04-06,19,4,1093965443,195,CHINA,TAIWAN,CHN,TWN,,,8,-1.27478753541076,4,25.0478,121.532,https://news.usni.org/2023/04/06/china-deploys-aircraft-carrier-strike-group-off-taiwans-east-coast
2024-05-20,19,4,1176883747,192,BEIJING,TAIWAN,CHN,TWN,,,10,-1.84331797235024,4,24.0,119.0,https://www.smh.com.au/world/asia/when-taiwan-changed-leader-beijing-sent-its-own-guests-uninvited-20240520-p5jf25.html
2023-06-11,19,4,1108201553,195,TAIWAN,CHINA,TWN,CHN,GOV,MIL,2,-1.31578947368421,4,25.0478,121.532,https://malaya.com.ph/news_news/taiwan-sends-up-fighters-as-chinese-warplanes-cross-straits-median-line/
2023-06-11,19,4,1108153519,195,TAIWAN,CHINESE,TWN,CHN,GOV,MIL,3,1.8348623853211,4,39.9289,116.388,https://www.independent.co.uk/asia/china/taiwan-strait-china-warplanes-median-line-b2355385.html
2023-06-11,19,4,1108145073,195,TAIWAN,CHINA,TWN,CHN,GOV,MIL,2,-0.5514705882353,4,24.0,119.0,https://www.odt.co.nz/news/world/taiwan-sends-fighters-chinese-planes-cross-median-line
2023-06-11,19,4,1108124161,195,TAIWAN,CHINA,TWN,CHN,GOV,MIL,22,-0.361568207321654,4,39.9289,116.388,https://www.newcastleherald.com.au/story/8229779/taiwan-says-10-chinese-warplanes-cross-median-line/
2023-06-11,19,4,1108133144,195,TAIWAN,CHINA,TWN,CHN,GOV,MIL,3,-0.585572939587535,4,39.9289,116.388,https://www.thesundaily.my/world/taiwan-sends-up-fighters-as-chinese-warplanes-cross-strait-s-median-line-OI11086932
2023-06-11,15,4,1108195235,154,CHINA,TAIWAN,CHN,TWN,MIL,,1,-2.86481647269472,4,39.9289,116.388,https://www.taipeitimes.com/News/editorials/archives/2023/06/12/2003801377
2023-06-11,19,4,1108137402,195,TAIWAN,CHINA,TWN,CHN,GOV,MIL,9,-0.56448212046639,4,25.0478,121.532,https://www.ariananews.af/taiwan-sends-up-fighters-as-chinese-warplanes-cross-straits-median-line/
2023-06-11,19,4,1108122694,195,TAIWAN,CHINA,TWN,CHN,GOV,MIL,14,-0.627597886275329,4,24.0,119.0,https://news.yahoo.com/taiwan-says-10-chinese-warplanes-060949732.html
2023-06-11,15,4,1108118696,154,CHINA,TAIWAN,CHN,TWN,,,35,-1.87079118643691,4,24.0,119.0,https://www.reuters.com/world/asia-pacific/taiwan-says-10-chinese-warplanes-cross-straits-median-line-2023-06-11/
2023-06-11,15,4,1108122147,154,CHINA,TAIWAN,CHN,TWN,,,100,-0.406446701069402,4,24.0,119.0,https://news.yahoo.com/taiwan-says-10-chinese-warplanes-060949732.html
2023-06-11,15,4,1108144592,154,CHINA,TAIWAN,CHN,TWN,,,5,-0.5514705882353,4,24.0,119.0,https://www.odt.co.nz/news/world/taiwan-sends-fighters-chinese-planes-cross-median-line
2023-06-11,15,4,1108136948,154,CHINA,TAIWAN,CHN,TWN,,,1,-0.62893081761006,3,38.8951,-77.0364,https://www.ariananews.af/taiwan-sends-up-fighters-as-chinese-warplanes-cross-straits-median-line/
2023-06-11,15,4,1108136950,154,CHINA,TAIWAN,CHN,TWN,,,1,-0.62893081761006,3,38.8951,-77.0364,https://www.ariananews.af/taiwan-sends-up-fighters-as-chinese-warplanes-cross-straits-median-line/
2023-06-11,15,4,1108132402,154,BEIJING,TAIWAN,CHN,TWN,,,8,-0.42432814710043,4,39.9289,116.388,https://www.thestar.com.my/aseanplus/aseanplus-news/2023/06/11/taiwan-says-10-chinese-warplanes-crossed-straits-median-line
2023-06-11,15,4,1108110638,154,CHINA,TAIWAN,CHN,TWN,,,40,-0.804807669277744,4,25.0478,121.532,https://www.theepochtimes.com/taiwan-activates-air-defence-as-china-aircraft-enter-zone_5320519.html
2023-06-11,15,4,1108119833,154,CHINA,TAIWAN,CHN,TWN,,,20,-1.80313765182186,4,25.0478,121.532,https://www.marketscreener.com/news/latest/Taiwan-sends-up-fighters-as-Chinese-warplanes-cross-strait-s-median-line--44087973/
2023-06-11,15,4,1108136949,154,CHINA,TAIWAN,CHN,TWN,,,3,-0.62893081761006,4,25.0478,121.532,https://www.ariananews.af/taiwan-sends-up-fighters-as-chinese-warplanes-cross-straits-median-line/
2023-10-08,19,4,1131778724,190,CHINA,TAIWAN,CHN,TWN,,,2,-9.34065934065934,4,25.0327,121.275,https://www.elwakt.com/9e399593.html
2023-10-08,19,4,1131778725,190,CHINA,TAIWAN,CHN,TWN,,,2,-9.34065934065934,4,25.0327,121.275,https://www.elwakt.com/9e399593.html
2023-06-28,19,4,1111611776,190,TAIWAN,BEIJING,TWN,CHN,,,10,-3.56164383561644,4,39.9289,116.388,https://www.beijingbulletin.com/news/273881165/taiwan-outlines-terms-for-potential-attack-on-beijings-forces
2022-04-03,15,4,1037488551,150,SICHUAN,TAIWAN,CHN,TWN,,,1,-0.40983606557377,4,39.9289,116.388,https://www.taipeitimes.com/News/taiwan/archives/2022/04/04/2003775991
2022-04-03,15,4,1037500080,150,CHINA,TAIWAN,CHN,TWN,,,2,-0.35026269702277,4,39.9289,116.388,https://news.ltn.com.tw/news/focus/breakingnews/3881692
2022-04-03,15,4,1037500081,150,SICHUAN,TAIWAN,CHN,TWN,,,6,-0.35026269702277,4,25.0478,121.532,https://news.ltn.com.tw/news/focus/breakingnews/3881692
2022-12-20,19,4,1076924969,194,TAIWAN,CHINA,TWN,CHN,,,2,-3.93013100436681,4,31.2222,121.458,https://menafn.com/1105330852/Taiwans-Hidden-Missiles-Can-Hit-Beijing-Shanghai
2022-12-20,19,4,1076924970,194,TAIWAN,CHINA,TWN,CHN,,,1,-3.93013100436681,4,24.757,121.753,https://menafn.com/1105330852/Taiwans-Hidden-Missiles-Can-Hit-Beijing-Shanghai
2022-12-20,19,4,1076924971,194,TAIWAN,CHINA,TWN,CHN,,,1,-3.93013100436681,4,24.757,121.753,https://menafn.com/1105330852/Taiwans-Hidden-Missiles-Can-Hit-Beijing-Shanghai
2022-12-20,19,4,1076924972,194,TAIWAN,CHINA,TWN,CHN,,,2,-3.93013100436681,4,24.757,121.753,https://menafn.com/1105330852/Taiwans-Hidden-Missiles-Can-Hit-Beijing-Shanghai
2017-06-30,19,4,669334468,190,CHINA,TAIWAN,CHN,TWN,,,6,-2.9132409534681,4,39.9289,116.388,https://www.nytimes.com/2017/06/30/world/asia/with-provocative-moves-us-risks-unraveling-gains-with-china.html
2017-06-30,15,4,669236204,150,TAIWAN,CHINA,TWN,CHN,MIL,,4,1.62231328791021,4,24.1098,113.005,http://www.bangkokpost.com/news/world/1278451/us-approves-1st-arms-sale-to-taiwan-under-trump
2024-12-07,15,4,1214278952,154,CHINESE,TAIWAN,CHN,TWN,,,2,-3.88349514563106,4,39.9289,116.388,https://ibcworldnews.com/world/taiwan-detects-chinese-military-near-its-territory/160042
2024-12-07,15,4,1214278958,154,CHINA,TAIWAN,CHN,TWN,MIL,,2,-3.88349514563106,4,39.9289,116.388,https://ibcworldnews.com/world/taiwan-detects-chinese-military-near-its-territory/160042
2024-12-07,15,4,1214278959,154,CHINESE,TAIWAN,CHN,TWN,MIL,,4,-3.88349514563106,4,39.9289,116.388,https://ibcworldnews.com/world/taiwan-detects-chinese-military-near-its-territory/160042
2023-07-16,15,4,1115237584,151,CHINA,TAIWAN,CHN,TWN,MIL,,1,-6.94444444444444,4,39.9289,116.388,https://smallwarsjournal.com/blog/71623-national-security-and-korean-news-and-commentary
2025-07-19,15,4,1254201320,150,CHINA,TAIPEI,CHN,TWN,MIL,,5,-1.70542635658914,4,24.1098,113.005,https://www.taipeitimes.com/News/taiwan/archives/2025/07/27/2003840992
2025-07-26,15,4,1254117787,150,TAIWAN,CHINA,TWN,CHN,,MIL,12,-2.12290502793296,4,25.0478,121.532,https://www.defensenews.com/opinion/2025/07/25/taiwans-han-kuang-drills-demonstrate-its-quills-are-growing-sharper/
2025-07-19,15,4,1254201321,150,CHINA,TAIPEI,CHN,TWN,MIL,,1,-1.70542635658914,4,25.0478,121.532,https://www.taipeitimes.com/News/taiwan/archives/2025/07/27/2003840992
2022-03-30,15,4,1036751363,154,CHINA,TAIWAN,CHN,TWN,MIL,,1,-3.38363054412437,4,39.9289,116.388,https://www.msn.com/en-us/news/world/what-would-happen-if-china-tries-to-invade-taiwan/ar-AAS1ry6
2022-03-30,15,4,1036751347,154,BEIJING,TAIWAN,CHN,TWN,,,3,-3.38363054412437,4,39.9289,116.388,https://www.msn.com/en-us/news/world/what-would-happen-if-china-tries-to-invade-taiwan/ar-AAS1ry6
2022-03-30,15,4,1036751364,154,CHINA,TAIWAN,CHN,TWN,MIL,,1,-3.38363054412437,4,25.0478,121.532,https://www.msn.com/en-us/news/world/what-would-happen-if-china-tries-to-invade-taiwan/ar-AAS1ry6
2024-08-11,19,4,1192045089,192,CHINESE,TAIWAN,CHN,TWN,,,4,0.634920634920638,4,24.0,119.0,https://www.bignewsnetwork.com/news/274489313/three-chinese-aircraft-cross-into-taiwan-air-defense-identification-zone
2024-08-11,19,4,1192044113,192,CHINESE,TAIWAN,CHN,TWN,,,2,0.529100529100526,4,25.0478,121.532,https://aninews.in/news/world/asia/three-chinese-aircraft-cross-into-taiwans-air-defense-identification-zone20240811071707/
2022-01-03,19,4,1021574322,192,CHINA,TAIWAN,CHN,TWN,,,5,-0.0598444045481696,4,39.9289,116.388,http://www.msn.com/en-us/news/world/stop-counting-warships-china-s-special-operations-forces-are-taiwan-s-real-problem/ar-AASmMx7
2022-01-03,19,4,1021635710,192,CHINESE,TAIWAN,CHN,TWN,,,10,-2.0979020979021,4,39.9289,116.388,https://www.thedefensepost.com/2022/01/03/taiwan-china-military-adventurism/
2022-01-03,19,4,1021627716,195,CHINESE,TAIWAN,CHN,TWN,,,14,-3.27868852459017,5,36.0,109.0,https://www.newzealandstar.com/news/272090099/chinese-plane-enters-taiwan-air-defence-identification-zone
2022-01-03,19,4,1021627717,195,CHINA,TAIWAN,CHN,TWN,,,7,-3.27868852459017,4,25.0478,121.532,https://www.newzealandstar.com/news/272090099/chinese-plane-enters-taiwan-air-defence-identification-zone
2026-04-29,15,4,1301581923,150,CHINA,TAIWAN,CHN,TWN,MIL,,10,-7.01042873696408,4,39.9289,116.388,https://foreignpolicy.com/2026/04/29/taiwan-china-us-war-invasion-crisis-evacuation-civilians/
2017-03-01,19,4,632356593,190,TAIWAN,CHINA,TWN,CHN,,,2,-4.60431654676259,4,39.9289,116.388,http://www.scmp.com/comment/insight-opinion/article/2075113/when-will-beijing-have-courage-mark-june-4-and-other
